ID	mol_weight[kDa]
Solyc06g011620.1.1	12.288
Solyc06g011630.1.1	5.774
Solyc06g011660.3.1	26.569
Solyc06g011661.1.1	28.450
Solyc06g011662.1.1	12.859
Solyc06g150106.1.1	10.080
Solyc06g011664.1.1	23.471
Solyc06g011665.1.1	94.842
Solyc06g011666.1.1	23.915
Solyc06g150107.1.1	15.334
Solyc06g011668.1.1	30.875
Solyc06g011669.1.1	17.456
Solyc06g011670.1.1	13.149
Solyc06g024310.1.1	9.533
Solyc06g024320.1.1	9.889
Solyc06g016670.1.1	6.293
Solyc06g016673.1.1	32.073
Solyc06g016677.1.1	15.999
Solyc06g016680.1.1	16.495
Solyc06g016685.1.1	11.877
Solyc06g016710.1.1	11.390
Solyc06g016720.3.1	14.177
Solyc06g016725.1.1	13.260
Solyc06g016730.1.1	11.054
Solyc06g016750.3.1	51.510
Solyc06g016760.3.1	13.218
Solyc06g016770.3.1	56.193
Solyc06g016780.1.1	13.107
Solyc06g016790.3.1	16.368
Solyc06g016820.1.1	6.053
Solyc06g016823.1.1	7.315
Solyc06g016827.1.1	16.425
Solyc06g017860.3.1	41.370
Solyc06g017870.1.1	22.652
Solyc06g017920.2.1	13.301
Solyc06g017940.1.1	13.575
Solyc06g017970.4.1	107.878
Solyc06g017973.1.1	11.466
Solyc06g017975.1.1	13.398
Solyc06g017977.1.1	7.079
Solyc06g018050.4.1	23.868
Solyc06g018100.4.1	43.490
Solyc06g018110.3.1	37.690
Solyc06g019130.1.1	111.236
Solyc06g019140.3.1	81.335
Solyc06g019160.1.1	60.724
Solyc06g019170.3.1	77.478
Solyc06g019190.1.1	30.914
Solyc06g019200.4.1	51.044
Solyc06g030470.4.1	45.309
Solyc06g030490.3.1	34.525
Solyc06g030510.4.1	82.613
Solyc06g030520.1.1	13.160
Solyc06g030540.4.1	9.838
Solyc06g030550.1.1	7.778
Solyc06g030570.3.1	45.366
Solyc06g030590.3.1	46.124
Solyc06g030600.1.1	18.712
Solyc06g030610.1.1	30.057
Solyc06g030620.3.1	22.096
Solyc06g030640.2.1	23.289
Solyc06g030660.3.1	17.702
Solyc06g031660.3.1	13.456
Solyc06g031670.3.1	61.932
Solyc06g031680.2.1	18.687
Solyc06g031690.4.1	10.956
Solyc06g031710.3.1	39.708
Solyc06g031712.1.1	7.028
Solyc06g031714.1.1	23.501
Solyc06g031716.1.1	7.225
Solyc06g031718.1.1	15.098
Solyc06g033780.1.1	17.785
Solyc06g033783.1.1	9.143
Solyc06g033787.1.1	33.143
Solyc06g033790.1.1	10.131
Solyc06g052090.2.1	11.468
Solyc06g033810.3.1	22.482
Solyc06g033815.1.1	8.696
Solyc06g033820.2.1	22.657
Solyc06g033825.1.1	8.285
Solyc06g033830.1.1	13.059
Solyc06g033850.3.1	11.621
Solyc06g033860.2.1	44.759
Solyc06g033870.1.1	28.586
Solyc06g033880.1.1	19.656
Solyc06g033890.3.1	19.610
Solyc06g033895.1.1	23.655
Solyc06g033900.3.1	13.905
Solyc06g033910.2.1	10.486
Solyc06g033920.1.1	108.257
Solyc06g033930.1.1	30.011
Solyc06g033940.1.1	9.936
Solyc06g033950.1.1	39.410
Solyc06g033955.1.1	24.089
Solyc06g033960.2.1	16.202
Solyc06g033970.1.1	17.229
Solyc06g033990.1.1	16.470
Solyc06g034000.2.1	27.327
Solyc06g034010.1.1	12.149
Solyc06g034020.3.1	26.624
Solyc06g034025.1.1	8.141
Solyc06g034030.3.1	36.089
Solyc06g034040.1.1	15.685
Solyc06g034050.1.1	6.403
Solyc06g034055.1.1	10.686
Solyc06g034070.3.1	15.042
Solyc06g034073.1.1	12.805
Solyc06g034077.1.1	13.152
Solyc06g034090.1.1	13.687
Solyc06g034100.4.1	32.064
Solyc06g034110.3.1	29.492
Solyc06g034120.4.1	41.137
Solyc06g034130.2.1	43.603
Solyc06g034140.3.1	49.929
Solyc06g034150.4.1	53.328
Solyc06g034160.3.1	35.329
Solyc06g034170.1.1	12.117
Solyc06g034180.2.1	38.503
Solyc06g034200.1.1	58.486
Solyc06g034210.1.1	9.673
Solyc06g034220.3.1	25.561
Solyc06g034230.2.1	20.127
Solyc06g034233.1.1	12.788
Solyc06g034237.1.1	11.773
Solyc06g034250.1.1	7.557
Solyc06g034255.1.1	18.795
Solyc06g034290.3.1	55.395
Solyc06g034310.4.1	30.781
Solyc06g034320.1.1	6.394
Solyc06g034330.5.1	1.519
Solyc06g034340.3.1	17.926
Solyc06g034350.2.1	14.524
Solyc06g034360.2.1	58.379
Solyc06g034370.1.1	21.161
Solyc06g034380.1.1	15.216
Solyc06g034390.1.1	38.184
Solyc06g034395.1.1	20.327
Solyc06g034410.3.1	23.433
Solyc06g035410.2.1	21.923
Solyc06g035420.1.1	36.688
Solyc06g035430.3.1	36.409
Solyc06g035440.3.1	46.902
Solyc06g035450.4.1	47.172
Solyc06g150108.1.1	24.238
Solyc06g035490.3.1	30.309
Solyc06g035495.1.1	28.447
Solyc06g035520.3.1	36.703
Solyc06g035530.3.1	42.748
Solyc06g035540.1.1	6.257
Solyc06g035550.3.1	3.591
Solyc06g150109.1.1	17.345
Solyc06g035560.3.1	9.085
Solyc06g035570.1.1	6.224
Solyc06g035580.3.1	61.543
Solyc06g035600.3.1	73.656
Solyc06g035610.3.1	15.498
Solyc06g035620.3.1	36.608
Solyc06g035625.1.1	20.919
Solyc06g035680.3.1	19.169
Solyc06g035690.3.1	39.804
Solyc06g035700.1.1	19.263
Solyc06g035710.1.1	56.888
Solyc06g035720.3.1	37.561
Solyc06g035723.1.1	20.699
Solyc06g035727.1.1	13.118
Solyc06g035760.4.1	56.581
Solyc06g035770.1.1	16.362
Solyc06g035790.3.1	73.903
Solyc06g035810.1.1	14.519
Solyc06g035820.1.1	10.636
Solyc06g035830.1.1	3.367
Solyc06g035840.1.1	7.996
Solyc06g035850.1.1	10.199
Solyc06g035870.3.1	25.830
Solyc06g035875.1.1	2.561
Solyc06g035880.1.1	15.250
Solyc06g035883.1.1	32.685
Solyc06g035887.1.1	13.339
Solyc06g035900.1.1	9.868
Solyc06g035910.1.1	7.922
Solyc06g035920.3.1	20.519
Solyc06g035930.1.1	7.181
Solyc06g035940.3.1	75.056
Solyc06g035960.3.1	56.015
Solyc06g035970.3.1	50.262
Solyc06g035980.4.1	3.818
Solyc06g036000.4.1	44.875
Solyc06g036020.1.1	22.562
Solyc06g036030.2.1	15.007
Solyc06g036040.1.1	31.980
Solyc06g036050.4.1	12.398
Solyc06g036060.4.1	67.790
Solyc06g036070.3.1	40.269
Solyc06g036080.4.1	98.117
Solyc06g036100.3.1	57.336
Solyc06g036110.1.1	26.828
Solyc06g036120.3.1	5.810
Solyc06g036130.4.1	55.507
Solyc06g036170.1.1	66.002
Solyc06g036180.3.1	6.637
Solyc06g036190.1.1	7.350
Solyc06g036200.2.1	15.404
Solyc06g036210.1.1	13.333
Solyc06g036213.1.1	9.423
Solyc06g036217.1.1	33.218
Solyc06g036230.4.1	7.194
Solyc06g036240.2.1	42.484
Solyc06g036250.2.1	21.625
Solyc06g036255.1.1	31.123
Solyc06g036260.3.1	34.469
Solyc06g036290.3.1	81.007
Solyc06g036300.4.1	33.294
Solyc06g036310.3.1	15.481
Solyc06g036330.1.1	35.305
Solyc06g036340.4.1	26.510
Solyc06g036350.3.1	19.956
Solyc06g036410.1.1	7.364
Solyc06g036420.3.1	33.623
Solyc06g036430.3.1	28.217
Solyc06g036440.2.1	69.134
Solyc06g036450.1.1	11.435
Solyc06g036460.4.1	15.858
Solyc06g036470.3.1	91.177
Solyc06g036480.2.1	15.042
Solyc06g036490.3.1	133.683
Solyc06g036500.1.1	12.626
Solyc06g036520.1.1	7.663
Solyc06g036540.1.1	8.351
Solyc06g036550.1.1	8.178
Solyc06g036555.1.1	50.166
Solyc06g036570.1.1	8.355
Solyc06g036580.4.1	70.243
Solyc06g036590.1.1	26.438
Solyc06g036600.3.1	42.561
Solyc06g036620.1.1	70.719
Solyc06g036630.3.1	16.313
Solyc06g036640.4.1	58.237
Solyc06g036660.1.1	7.966
Solyc06g036670.2.1	24.721
Solyc06g036690.2.1	27.822
Solyc06g036700.3.1	23.429
Solyc06g036720.4.1	74.293
Solyc06g036725.1.1	18.081
Solyc06g036770.1.1	7.406
Solyc06g036780.3.1	37.186
Solyc06g036800.1.1	8.130
Solyc06g036805.1.1	41.019
Solyc06g043350.1.1	5.801
Solyc06g043340.1.1	23.739
Solyc06g043280.1.1	5.757
Solyc06g043270.1.1	10.461
Solyc06g043260.2.1	2.885
Solyc06g043250.4.1	75.836
Solyc06g043210.1.1	7.697
Solyc06g043170.4.1	90.327
Solyc06g043160.1.1	6.209
Solyc06g043150.4.1	36.842
Solyc06g043153.1.1	16.168
Solyc06g043157.1.1	24.019
Solyc06g043140.4.1	38.331
Solyc06g043145.1.1	23.938
Solyc06g043120.1.1	17.618
Solyc06g043110.1.1	5.983
Solyc06g150110.1.1	19.083
Solyc06g150111.1.1	15.396
Solyc06g043070.4.1	26.705
Solyc06g043060.1.1	8.642
Solyc06g043065.1.1	20.190
Solyc06g043030.4.1	126.035
Solyc06g043035.1.1	11.646
Solyc06g043010.1.1	26.133
Solyc06g042990.1.1	7.724
Solyc06g042980.3.1	11.111
Solyc06g042960.3.1	55.955
Solyc06g042950.3.1	72.056
Solyc06g042955.1.1	8.231
Solyc06g042940.1.1	19.546
Solyc06g042945.1.1	8.030
Solyc06g048370.3.1	17.404
Solyc06g150112.1.1	19.425
Solyc06g150113.1.1	4.168
Solyc06g048380.3.1	20.038
Solyc06g048390.3.1	9.911
Solyc06g048400.1.1	17.581
Solyc06g048410.4.1	27.910
Solyc06g048420.2.1	12.194
Solyc06g048430.4.1	15.242
Solyc06g048440.3.1	36.951
Solyc06g048460.2.1	186.031
Solyc06g048470.4.1	119.241
Solyc06g048480.3.1	54.682
Solyc06g048510.4.1	47.051
Solyc06g048520.3.1	49.287
Solyc06g048530.4.1	28.910
Solyc06g048540.3.1	34.017
Solyc06g048560.2.1	47.668
Solyc06g048570.3.1	31.028
Solyc06g048575.1.1	12.832
Solyc06g048590.3.1	60.342
Solyc06g048600.3.1	17.340
Solyc06g048610.3.1	41.903
Solyc06g048620.3.1	104.987
Solyc06g048630.3.1	38.644
Solyc06g048660.1.1	9.194
Solyc06g048670.4.1	39.699
Solyc06g048680.3.1	18.949
Solyc06g048683.1.1	27.430
Solyc06g150114.1.1	29.215
Solyc06g048700.1.1	8.347
Solyc06g048705.1.1	33.242
Solyc06g048710.2.1	62.617
Solyc06g048713.1.1	13.021
Solyc06g150115.1.1	18.259
Solyc06g048720.1.1	12.605
Solyc06g048730.3.1	42.714
Solyc06g048735.1.1	35.870
Solyc06g048740.3.1	62.954
Solyc06g048750.3.1	2.815
Solyc06g048770.3.1	4.003
Solyc06g048780.1.1	30.989
Solyc06g048790.1.1	57.089
Solyc06g048810.4.1	42.462
Solyc06g048813.1.1	9.629
Solyc06g048817.1.1	14.533
Solyc06g048820.1.1	11.995
Solyc06g048825.1.1	14.941
Solyc06g048840.3.1	10.036
Solyc06g048850.3.1	19.457
Solyc06g048860.3.1	63.252
Solyc06g048870.3.1	26.854
Solyc06g048890.4.1	89.359
Solyc06g048900.1.1	94.958
Solyc06g048905.1.1	38.532
Solyc06g048910.2.1	112.874
Solyc06g048920.4.1	46.513
Solyc06g048930.4.1	15.748
Solyc06g048940.4.1	64.139
Solyc06g048943.1.1	30.046
Solyc06g048947.1.1	22.382
Solyc06g048950.3.1	96.808
Solyc06g048960.4.1	158.026
Solyc06g048970.3.1	61.317
Solyc06g048990.1.1	9.837
Solyc06g049010.2.1	66.738
Solyc06g049020.1.1	24.273
Solyc06g049030.4.1	22.878
Solyc06g049033.1.1	10.883
Solyc06g049037.1.1	33.084
Solyc06g049040.4.1	36.705
Solyc06g049050.3.1	26.470
Solyc06g049060.3.1	26.660
Solyc06g049070.3.1	39.332
Solyc06g049080.3.1	25.314
Solyc06g049090.3.1	22.828
Solyc06g050110.2.1	41.451
Solyc06g050120.3.1	29.400
Solyc06g050130.3.1	47.171
Solyc06g050135.1.1	14.508
Solyc06g050140.1.1	10.401
Solyc06g050160.4.1	74.495
Solyc06g050170.4.1	109.662
Solyc06g050180.3.1	28.094
Solyc06g050200.2.1	26.732
Solyc06g050210.3.1	56.238
Solyc06g050220.4.1	9.065
Solyc06g050225.1.1	11.588
Solyc06g050230.4.1	29.127
Solyc06g050240.1.1	9.064
Solyc06g050250.1.1	61.050
Solyc06g050260.1.1	3.182
Solyc06g050270.1.1	48.776
Solyc06g050280.1.1	49.022
Solyc06g050290.1.1	45.826
Solyc06g050293.1.1	38.477
Solyc06g050297.1.1	7.864
Solyc06g050300.3.1	49.764
Solyc06g050303.1.1	11.517
Solyc06g050307.1.1	13.269
Solyc06g050310.3.1	40.475
Solyc06g050330.1.1	5.432
Solyc06g050340.3.1	28.912
Solyc06g050350.3.1	59.021
Solyc06g050360.3.1	4.003
Solyc06g050370.1.1	20.576
Solyc06g050375.1.1	16.297
Solyc06g050400.3.1	11.705
Solyc06g050430.3.1	24.037
Solyc06g050440.3.1	34.566
Solyc06g050450.1.1	5.959
Solyc06g050460.2.1	2.787
Solyc06g050470.1.1	11.889
Solyc06g050480.1.1	8.853
Solyc06g050490.1.1	11.301
Solyc06g050500.2.1	30.509
Solyc06g050510.3.1	146.768
Solyc06g050520.3.1	33.301
Solyc06g050530.3.1	61.920
Solyc06g050540.1.1	6.774
Solyc06g050550.4.1	39.716
Solyc06g050560.3.1	89.587
Solyc06g050565.1.1	22.937
Solyc06g050570.3.1	23.175
Solyc06g050590.3.1	30.166
Solyc06g050600.4.1	27.597
Solyc06g050610.3.1	56.303
Solyc06g050620.3.1	83.101
Solyc06g050630.3.1	31.052
Solyc06g050640.1.1	8.088
Solyc06g150116.1.1	7.350
Solyc06g050690.3.1	91.429
Solyc06g050710.4.1	8.255
Solyc06g050720.3.1	37.519
Solyc06g050730.4.1	19.433
Solyc06g050740.1.1	18.830
Solyc06g050760.1.1	12.640
Solyc06g050770.3.1	32.539
Solyc06g050780.1.1	17.432
Solyc06g050790.3.1	47.661
Solyc06g050800.4.1	51.826
Solyc06g050810.3.1	23.163
Solyc06g050820.3.1	16.146
Solyc06g050825.1.1	8.414
Solyc06g050830.2.1	2.996
Solyc06g150117.1.1	15.868
Solyc06g050837.1.1	13.624
Solyc06g050840.3.1	22.872
Solyc06g050850.1.1	3.926
Solyc06g050860.3.1	31.001
Solyc06g050870.3.1	8.139
Solyc06g050880.3.1	46.016
Solyc06g050890.1.1	5.331
Solyc06g050900.3.1	65.378
Solyc06g050910.1.1	7.307
Solyc06g050920.4.1	50.822
Solyc06g050925.1.1	23.009
Solyc06g050930.3.1	81.341
Solyc06g050950.3.1	19.130
Solyc06g050980.3.1	28.219
Solyc06g050990.3.1	52.877
Solyc06g051000.2.1	73.727
Solyc06g051010.1.1	66.279
Solyc06g051020.2.1	56.444
Solyc06g051030.3.1	72.489
Solyc06g051040.4.1	67.682
Solyc06g051060.4.1	28.896
Solyc06g051070.2.1	7.602
Solyc06g051080.4.1	100.893
Solyc06g051090.3.1	61.396
Solyc06g051100.1.1	3.544
Solyc06g051120.4.1	29.385
Solyc06g051130.1.1	47.971
Solyc06g051140.4.1	26.266
Solyc06g051150.1.1	17.387
Solyc06g051160.4.1	16.577
Solyc06g051190.3.1	117.634
Solyc06g051200.3.1	30.556
Solyc06g051210.3.1	76.072
Solyc06g051220.1.1	14.788
Solyc06g051230.4.1	41.331
Solyc06g051240.1.1	6.987
Solyc06g051250.1.1	17.761
Solyc06g051260.4.1	22.089
Solyc06g051270.3.1	39.622
Solyc06g051300.3.1	16.748
Solyc06g051310.3.1	192.651
Solyc06g051320.3.1	49.564
Solyc06g051330.1.1	6.763
Solyc06g051335.1.1	16.211
Solyc06g051350.4.1	50.815
Solyc06g051360.3.1	42.140
Solyc06g051370.1.1	16.913
Solyc06g051380.3.1	116.791
Solyc06g051400.3.1	49.659
Solyc06g051410.4.1	29.476
Solyc06g051420.3.1	27.847
Solyc06g051425.1.1	62.679
Solyc06g051440.4.1	32.840
Solyc06g051450.2.1	7.671
Solyc06g051460.4.1	116.409
Solyc06g051510.2.1	71.345
Solyc06g051520.3.1	34.506
Solyc06g051525.1.1	12.811
Solyc06g051540.4.1	63.145
Solyc06g051550.4.1	35.030
Solyc06g051570.4.1	96.505
Solyc06g051575.1.1	6.527
Solyc06g051600.2.1	18.495
Solyc06g051610.1.1	18.781
Solyc06g051620.3.1	61.300
Solyc06g051630.5.1.1	72.748
Solyc06g051650.4.1	24.470
Solyc06g051660.1.1	14.147
Solyc06g051680.1.1	14.561
Solyc06g051720.3.1	29.140
Solyc06g051730.4.1	60.743
Solyc06g051740.1.1	6.832
Solyc06g051750.3.1	55.846
Solyc06g051760.3.1	72.385
Solyc06g051770.1.1	21.605
Solyc06g051780.2.1	31.315
Solyc06g051790.4.1	25.461
Solyc06g051793.1.1	7.215
Solyc06g051797.1.1	11.812
Solyc06g051800.3.1	28.687
Solyc06g051810.4.1	75.261
Solyc06g051820.4.1	31.199
Solyc06g051830.3.1	77.591
Solyc06g051840.1.1	39.354
Solyc06g051850.2.1	60.502
Solyc06g051860.3.1	59.037
Solyc06g084760.3.1	7.004
Solyc06g084770.2.1	4.191
Solyc06g051900.3.1	58.545
Solyc06g051910.3.1	17.820
Solyc06g051920.4.1	73.416
Solyc06g051930.3.1	83.233
Solyc06g051940.4.1	51.885
Solyc06g051950.4.1	34.113
Solyc06g051960.3.1	65.614
Solyc06g051970.3.1	24.592
Solyc06g051980.4.1	36.163
Solyc06g051990.4.1	56.754
Solyc06g052000.1.1	19.707
Solyc06g052010.2.1	45.338
Solyc06g052020.2.1	8.654
Solyc06g052030.3.1	86.722
Solyc06g052040.4.1	20.107
Solyc06g052045.1.1	3.986
Solyc06g052050.4.1	67.513
Solyc06g052060.3.1	8.564
Solyc06g052070.3.1	78.046
Solyc06g052080.4.1	22.183
Solyc06g052085.1.1	15.824
Solyc06g052100.3.1	22.414
Solyc06g052110.1.1	13.852
Solyc06g052115.1.1	13.779
Solyc06g052130.2.1	14.996
Solyc06g052140.3.1	22.428
Solyc06g052143.1.1	22.056
Solyc06g052145.1.1	21.996
Solyc06g052147.1.1	22.034
Solyc06g053140.3.1	25.761
Solyc06g053150.1.1	58.878
Solyc06g053160.3.1	43.387
Solyc06g053170.4.1	4.489
Solyc06g053180.4.1	10.024
Solyc06g053190.3.1	62.418
Solyc06g053195.1.1	7.414
Solyc06g053200.3.1	28.664
Solyc06g053210.4.1	8.558
Solyc06g053220.3.1	26.362
Solyc06g053230.4.1	42.902
Solyc06g053250.2.1	2.835
Solyc06g053260.1.1	15.132
Solyc06g053290.1.1	13.580
Solyc06g053300.3.1	41.713
Solyc06g053310.3.1	36.159
Solyc06g053320.4.1	96.604
Solyc06g053330.4.1	70.120
Solyc06g053340.3.1	49.650
Solyc06g053350.3.1	47.522
Solyc06g053360.4.1	35.593
Solyc06g053370.3.1	29.994
Solyc06g053375.1.1	19.790
Solyc06g053380.3.1	31.807
Solyc06g053385.2.1	14.171
Solyc06g053387.1.1	7.586
Solyc06g053390.4.1	18.634
Solyc06g053400.3.1	66.580
Solyc06g053410.1.1	17.761
Solyc06g053420.4.1	68.458
Solyc06g053430.4.1	19.870
Solyc06g053440.3.1	22.359
Solyc06g053450.4.1	65.792
Solyc06g053460.3.1	13.905
Solyc06g053470.3.1	16.389
Solyc06g053480.3.1	45.237
Solyc06g053490.4.1	13.733
Solyc06g053510.3.1	37.476
Solyc06g053520.4.1	35.098
Solyc06g053530.3.1	81.516
Solyc06g053540.3.1	5.001
Solyc06g053550.3.1	21.524
Solyc06g053560.4.1	50.329
Solyc06g053570.2.1	88.783
Solyc06g053580.2.1	11.193
Solyc06g053590.4.1	78.715
Solyc06g053600.4.1	45.400
Solyc06g053610.3.1	30.406
Solyc06g053620.4.1	32.660
Solyc06g053630.3.1	36.682
Solyc06g053640.1.1	31.977
Solyc06g053650.3.1	17.418
Solyc06g053660.3.1	17.146
Solyc06g053665.1.1	26.594
Solyc06g053670.1.1	25.839
Solyc06g053690.3.1	7.935
Solyc06g053695.1.1	8.086
Solyc06g053700.1.1	12.742
Solyc06g053710.3.1	85.134
Solyc06g053720.3.1	20.016
Solyc06g053730.1.1	58.396
Solyc06g053740.4.1	47.898
Solyc06g053750.3.1	126.885
Solyc06g053760.3.1	35.319
Solyc06g053770.4.1	31.262
Solyc06g053780.4.1	42.178
Solyc06g053785.1.1	8.438
Solyc06g053790.3.1	51.809
Solyc06g053800.3.1	57.991
Solyc06g150118.1.1	9.793
Solyc06g053810.3.1	58.617
Solyc06g053820.4.1	5.393
Solyc06g053830.3.1	24.674
Solyc06g053840.3.1	21.345
Solyc06g053850.4.1	79.228
Solyc06g053860.3.1	69.117
Solyc06g053870.4.1	57.058
Solyc06g053880.1.1	7.906
Solyc06g053890.1.1	42.382
Solyc06g053900.4.1	56.510
Solyc06g053910.4.1	43.257
Solyc06g053920.4.1	66.003
Solyc06g053930.3.1	16.955
Solyc06g053940.1.1	9.948
Solyc06g053950.3.1	14.905
Solyc06g053960.3.1	16.643
Solyc06g053970.4.1	10.864
Solyc06g053980.3.1	34.048
Solyc06g053990.1.1	7.440
Solyc06g054000.1.1	7.398
Solyc06g054010.3.1	68.100
Solyc06g054020.3.1	108.613
Solyc06g054030.2.1	20.036
Solyc06g054040.1.1	9.685
Solyc06g054050.3.1	104.017
Solyc06g054060.1.1	16.514
Solyc06g054070.3.1	15.338
Solyc06g054080.3.1	45.203
Solyc06g054090.2.1	22.081
Solyc06g054100.2.1	14.175
Solyc06g054110.3.1	19.183
Solyc06g054120.2.1	53.273
Solyc06g054130.1.1	12.891
Solyc06g054140.4.1	22.571
Solyc06g054150.1.1	23.091
Solyc06g054160.2.1	27.342
Solyc06g054170.1.1	14.847
Solyc06g054180.1.1	27.148
Solyc06g054185.1.1	10.667
Solyc06g054190.1.1	14.908
Solyc06g054195.1.1	6.911
Solyc06g054200.3.1	24.336
Solyc06g054210.1.1	15.074
Solyc06g054220.2.1	12.767
Solyc06g054230.4.1	36.312
Solyc06g054240.3.1	34.512
Solyc06g054250.4.1	32.420
Solyc06g054260.1.1	22.918
Solyc06g054270.3.1	53.684
Solyc06g054280.1.1	26.192
Solyc06g054290.3.1	16.978
Solyc06g054300.1.1	36.842
Solyc06g054310.1.1	29.824
Solyc06g150119.1.1	12.086
Solyc06g054315.1.1	12.394
Solyc06g150120.1.1	5.867
Solyc06g054320.1.1	20.446
Solyc06g054330.3.1	35.315
Solyc06g054360.2.1	11.645
Solyc06g054370.2.1	22.177
Solyc06g054380.4.1	18.767
Solyc06g054390.3.1	54.561
Solyc06g054400.3.1	126.857
Solyc06g054410.4.1	48.081
Solyc06g054420.3.1	45.043
Solyc06g054430.1.1	10.735
Solyc06g054440.2.1	57.355
Solyc06g054450.3.1	29.617
Solyc06g054460.1.1	37.832
Solyc06g054470.1.1	20.720
Solyc06g054480.3.1	56.884
Solyc06g054490.3.1	32.803
Solyc06g054500.1.1	35.803
Solyc06g054510.4.1	21.421
Solyc06g054520.2.1	46.542
Solyc06g054530.3.1	20.153
Solyc06g054540.3.1	31.365
Solyc06g054550.3.1	39.311
Solyc06g054560.3.1	123.488
Solyc06g054570.1.1	11.106
Solyc06g054580.4.1	33.833
Solyc06g054590.3.1	15.526
Solyc06g054600.2.1	20.704
Solyc06g054610.2.1	5.057
Solyc06g054620.4.1	43.560
Solyc06g054630.3.1	26.630
Solyc06g054640.2.1	27.535
Solyc06g054650.3.1	47.736
Solyc06g054660.1.1	12.130
Solyc06g054670.2.1	43.689
Solyc06g054680.2.1	20.849
Solyc06g054685.1.1	16.739
Solyc06g059710.3.1	44.426
Solyc06g059720.3.1	44.425
Solyc06g059730.3.1	56.876
Solyc06g059740.4.1	38.828
Solyc06g059750.3.1	91.563
Solyc06g059760.3.1	97.565
Solyc06g059770.2.1	2.836
Solyc06g059780.1.1	21.057
Solyc06g059790.4.1	8.448
Solyc06g059800.3.1	49.686
Solyc06g059810.1.1	106.309
Solyc06g059820.1.1	31.880
Solyc06g059830.3.1	12.751
Solyc06g059840.4.1	53.747
Solyc06g059850.2.1	50.622
Solyc06g059860.3.1	31.040
Solyc06g059870.1.1	7.362
Solyc06g059880.3.1	71.442
Solyc06g059930.4.1	64.329
Solyc06g059960.4.1	157.808
Solyc06g059970.4.1	24.867
Solyc06g059980.3.1	73.860
Solyc06g059990.4.1	36.120
Solyc06g150121.1.1	34.505
Solyc06g060010.4.1	64.544
Solyc06g060015.1.1	37.420
Solyc06g060050.1.1	71.319
Solyc06g060060.4.1	51.195
Solyc06g060070.3.1	35.828
Solyc06g060080.2.1	9.601
Solyc06g060090.3.1	53.905
Solyc06g060100.3.1	46.444
Solyc06g060105.1.1	32.575
Solyc06g060110.3.1	51.696
Solyc06g060120.3.1	86.597
Solyc06g060130.4.1	12.146
Solyc06g060140.4.1	128.899
Solyc06g060150.3.1	39.803
Solyc06g060160.3.1	182.867
Solyc06g060170.3.1	53.937
Solyc06g060180.3.1	68.507
Solyc06g060190.3.1	56.996
Solyc06g060195.1.1	13.768
Solyc06g060200.2.1	14.061
Solyc06g060210.1.1	23.064
Solyc06g060215.1.1	14.274
Solyc06g060230.3.1	33.924
Solyc06g060240.1.1	41.652
Solyc06g060250.3.1	51.906
Solyc06g060260.3.1	37.836
Solyc06g060270.4.1	113.053
Solyc06g060290.4.1	49.243
Solyc06g060300.1.1	11.969
Solyc06g060310.3.1	60.579
Solyc06g060320.4.1	73.144
Solyc06g060330.1.1	12.528
Solyc06g060340.3.1	29.268
Solyc06g060350.4.1	141.494
Solyc06g060360.3.1	24.530
Solyc06g060370.3.1	38.237
Solyc06g060380.3.1	163.323
Solyc06g060390.3.1	54.712
Solyc06g060400.3.1	24.148
Solyc06g060410.3.1	47.206
Solyc06g060420.3.1	34.759
Solyc06g150122.1.1	28.685
Solyc06g060430.1.1	10.465
Solyc06g060440.2.1	24.208
Solyc06g060445.1.1	8.662
Solyc06g060450.3.1	24.706
Solyc06g060460.3.1	39.085
Solyc06g060470.1.1	26.806
Solyc06g060480.1.1	29.670
Solyc06g060490.3.1	30.863
Solyc06g060500.1.1	23.127
Solyc06g060510.2.1	35.662
Solyc06g060520.1.1	33.444
Solyc06g060530.1.1	53.003
Solyc06g060540.3.1	8.873
Solyc06g060550.3.1	16.627
Solyc06g060560.3.1	19.545
Solyc06g060570.3.1	29.165
Solyc06g060580.3.1	28.090
Solyc06g060590.3.1	28.331
Solyc06g060600.3.1	35.925
Solyc06g060610.2.1	53.832
Solyc06g060620.4.1	65.098
Solyc06g060623.1.1	18.105
Solyc06g060627.1.1	17.409
Solyc06g060630.1.1	92.070
Solyc06g060640.1.1	14.175
Solyc06g060650.1.1	10.156
Solyc06g060660.1.1	58.356
Solyc06g060670.4.1	83.841
Solyc06g060675.1.1	13.102
Solyc06g060680.2.1	33.526
Solyc06g060690.3.1	26.449
Solyc06g060700.1.1	16.318
Solyc06g060710.4.1	43.209
Solyc06g060720.3.1	28.111
Solyc06g060730.3.1	77.652
Solyc06g060735.1.1	40.802
Solyc06g060740.3.1	34.225
Solyc06g060750.3.1	62.629
Solyc06g060760.3.1	25.075
Solyc06g060770.3.1	36.810
Solyc06g060780.4.1	50.226
Solyc06g060785.1.1	7.927
Solyc06g060790.1.1	27.086
Solyc06g060800.4.1	35.087
Solyc06g060810.3.1	26.408
Solyc06g060820.2.1	43.276
Solyc06g060830.3.1	33.906
Solyc06g060840.1.1	14.275
Solyc06g060850.3.1	25.512
Solyc06g060860.2.1	55.802
Solyc06g060870.1.1	58.488
Solyc06g060880.4.1	50.460
Solyc06g060885.1.1	16.290
